kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
plantae	bryophyta	dicranaceae	Paraleucobryum	fulvum	United States	Vermont	Orleans County
plantae	bryophyta	dicranaceae	Arctoa	fulvella	United States	Maine	Piscataquis County
plantae	bryophyta	dicranaceae	Campylopus	flexuosus	United States	Georgia	Heard
plantae	bryophyta	dicranaceae	Campylopus	introflexus	United States	Florida	Seminole
plantae	bryophyta	dicranaceae	Paraleucobryum	fulvum	United States	New Hampshire	Belknap County
plantae	bryophyta	dicranaceae	Dicranum	scoparium	United States	Delaware	New Castle
plantae	bryophyta	dicranaceae	Arctoa	fulvella	United States	Alaska	Kodiak Island Borough
plantae	bryophyta	dicranaceae	Dicranum	majus	Norway	Trøndelag	Stjørdal
plantae	bryophyta	dicranaceae	Dicranum	viride	United States	New Jersey	Hunterdon
plantae	bryophyta	dicranaceae	Campylopus	surinamensis	United States	Florida	Lake
plantae	bryophyta	dicranaceae	Campylopus	argyrocaulon	Peru	Ancash	Huaylas
plantae	bryophyta	dicranaceae	Dicranella	hilariana	United States	Florida	Polk
plantae	bryophyta	dicranaceae	Dicranum	bonjeanii	United States	Vermont	Windham Co.
plantae	bryophyta	dicranaceae	Kiaeria	blyttii	United States	New York	Essex
plantae	bryophyta	dicranaceae	Dicranum	fragilifolium	Norway	Trøndelag	Orkland
plantae	bryophyta	dicranaceae	Paraleucobryum	longifolium	Norway	Hordaland	Voss
plantae	bryophyta	dicranaceae	Dicranoweisia	cirrata	United States	Oregon	Wasco
plantae	bryophyta	dicranaceae	Dicranum	montanum	United States	New Hampshire	Coos Co.
plantae	bryophyta	dicranaceae	Octoblepharum	stramineum	Venezuela	Amazonas	Río Negro
plantae	bryophyta	dicranaceae	Dicranum	fulvum	United States	Alabama	Dekalb Co.
plantae	bryophyta	dicranaceae	Dicranum	scoparium	Norway	Innlandet	Vågå
plantae	bryophyta	dicranaceae	Dicranella	heteromalla	United States	Florida	Orange County
plantae	bryophyta	dicranaceae	Dicranum	condensatum	United States	North Carolina	New Hanover
plantae	bryophyta	dicranaceae	Dicranum	ontariense	Canada	Ontario	Thunder Bay
plantae	bryophyta	dicranaceae	Dicranum	undulatum	Norway	Trøndelag	Grong
plantae	bryophyta	dicranaceae	Leucobryum	albidum	United States	Louisiana	Winn
plantae	bryophyta	dicranaceae	Dicranum	undulatum	United States	Michigan	Presque Isle County
plantae	bryophyta	dicranaceae	Campylopus	fragilis	Colombia	Cundinamarca	Subachoque
plantae	bryophyta	dicranaceae	Dicranum	bonjeanii	Sweden	Blekinge	Jämshög
plantae	bryophyta	dicranaceae	Leucobryum	glaucum	United States	Michigan	Marquette
plantae	bryophyta	dicranaceae	Dicranum	cygneum	Canada	Ontario (Prov.)	Bruce Co. (On)
plantae	bryophyta	dicranaceae	Dicranodontium	denudatum	United States	Ohio	Tuscarawas
plantae	bryophyta	dicranaceae	Dicranodontium	denudatum	United States	New York	Essex Co.
plantae	bryophyta	dicranaceae	Cynodontium	bruntonii	Norway	Viken	Fredrikstad
plantae	bryophyta	dicranaceae	Dicranoweisia	cirrata	United States	California	Humboldt
plantae	bryophyta	dicranaceae	Dicranum	scoparium	United States	Missouri	Madison
plantae	bryophyta	dicranaceae	Dichodontium	pellucidum	Sweden	Skåne	Brunnby
plantae	bryophyta	dicranaceae	Dicranoweisia	crispula	United States	Montana	Flathead
plantae	bryophyta	dicranaceae	Dicranum	rhabdocarpum	United States	New Mexico	Catron County
plantae	bryophyta	dicranaceae	Leucobryum	glaucum	United States	Pennsylvania	Cumberland
plantae	bryophyta	dicranaceae	Dicranella	heteromalla	United States	Washington	Wahkiakum County
plantae	bryophyta	dicranaceae	Dicranum	scoparium	United States	Oregon	Clackamas Co.
plantae	bryophyta	dicranaceae	Dicranum	fulvum	United States	Pennsylvania	Luzerne
plantae	bryophyta	dicranaceae	Dicranum	condensatum	United States	Missouri	Shannon Co.
plantae	bryophyta	dicranaceae	Oncophorus	wahlenbergii	United States	South Dakota	Lawrence
plantae	bryophyta	dicranaceae	Dicranum	scoparium	United States	Montana	Lake Co.
plantae	bryophyta	dicranaceae	Dicranum	rhabdocarpum	United States	Colorado	San Juan
plantae	bryophyta	dicranaceae	Dicranoweisia	crispula	Sweden	Jämtland	Frostviken
plantae	bryophyta	dicranaceae	Dicranoweisia	crispula	United States	Colorado	Boulder Co.
plantae	bryophyta	dicranaceae	Campylopus	cirrhatus	Bolivia	La Paz	Bautista Saavedra
plantae	bryophyta	dicranaceae	Dicranum	fuscescens	United States	Montana	Flathead
plantae	bryophyta	pottiaceae	Trichostomum	tenuirostre	Mexico	Veracruz	Chiconquiaco
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Texas	Washington
plantae	bryophyta	pottiaceae	Acaulon	triquetrum	United States	New Jersey	Ocean
plantae	bryophyta	pottiaceae	Tortella	humilis	United States	Kentucky	Logan Co.
plantae	bryophyta	pottiaceae	Syntrichia	campestris	Chile	Santiago	Santiago
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	United States	California	San Bernardino Co.
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	Washington	Jefferson County
plantae	bryophyta	pottiaceae	Syntrichia	caninervis	United States	Nevada	Clark County
plantae	bryophyta	pottiaceae	Syntrichia	caninervis	United States	Utah	Tooele Co.
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	Norway	Trøndelag	Oppdal
plantae	bryophyta	pottiaceae	Tortula	mucronifolia	United States	Nebraska	Thomas
plantae	bryophyta	pottiaceae	Weissia	viridula	Canada	Ontario	York
plantae	bryophyta	pottiaceae	Bryoerythrophyllum	ferruginascens	Norway	Oslo Fylke	Oslo
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	Pennsylvania	Erie
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Missouri	Wright
plantae	bryophyta	pottiaceae	Tortula	mucronifolia	United States	Colorado	San Juan
plantae	bryophyta	pottiaceae	Didymodon	curtus	Sweden	Gotland	Sundre
plantae	bryophyta	pottiaceae	Didymodon	icmadophilus	Sweden	Skåne	Ivö
plantae	bryophyta	pottiaceae	Trichostomum	nervosum	China	Guizhou	Chi Shui
plantae	bryophyta	pottiaceae	Didymodon	icmadophilus	Norway	Viken	Fredrikstad
plantae	bryophyta	pottiaceae	Syntrichia	norvegica	United States	Colorado	El Paso Co.
plantae	bryophyta	pottiaceae	Didymodon	acutus	Norway	Svalbard	Nordenskiöld Land
plantae	bryophyta	pottiaceae	Leptodontium	viticulosoides	United States	North Carolina	Swain
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	California	Riverside County
plantae	bryophyta	pottiaceae	Gymnostomum	aeruginosum	United States	Michigan	Alger
plantae	bryophyta	pottiaceae	Tortula	muralis	United States	California	Lake County
plantae	bryophyta	pottiaceae	Barbula	elata	United States	California	Contra Costa County
plantae	bryophyta	pottiaceae	Leptodontium	flexifolium	Mexico	Mexico	Ocozocoautla De Espinosa
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Florida	Hernando
plantae	bryophyta	pottiaceae	Pseudocrossidium	hornschuchianum	Sweden	Skåne	Färlöv
plantae	bryophyta	pottiaceae	Didymodon	vinealis	United States	Oregon	Jackson
plantae	bryophyta	pottiaceae	Didymodon	smaragdinus	Italy	Sardegna	Cagliari
plantae	bryophyta	pottiaceae	Leptodontium	viticulosoides	Colombia	Cundinamarca	Pacho
plantae	bryophyta	pottiaceae	Syntrichia	laevipila	United States	California	Lake County
plantae	bryophyta	pottiaceae	Leptodontium	flexifolium	Peru	Ancash	Yungay
plantae	bryophyta	pottiaceae	Tuerckheimia	svihlae	United States	Florida	Jackson
plantae	bryophyta	pottiaceae	Barbula	fallax	United States	New York	Clinton
plantae	bryophyta	pottiaceae	Trichostomum	crispulum	Sweden	Öland	Högsrum
plantae	bryophyta	pottiaceae	Barbula	convoluta	United States	California	Santa Clara
plantae	bryophyta	pottiaceae	Tortula	muralis	United States	Virginia	Williamsburg (City)
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	Norway	Innlandet	Sør-Fron
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	New York	Niagara
plantae	bryophyta	pottiaceae	Barbula	convoluta	United States	California	Santa Barbara
plantae	bryophyta	pottiaceae	Didymodon	tophaceus	United States	Nevada	Elko County
plantae	bryophyta	pottiaceae	Didymodon	curtus	Norway	Innlandet	Alvdal
plantae	bryophyta	pottiaceae	Didymodon	vinealis	United States	California	Mariposa Co.
plantae	bryophyta	pottiaceae	Didymodon	insulanus	United States	California	Tulare County
plantae	bryophyta	pottiaceae	Scopelophila	lingulata	United States	California	Plumas County
plantae	bryophyta	pottiaceae	Tortula	mucronifolia	United States	New York	Erie
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Kansas	Wilson Co.
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	United States	Arizona	Cochise
plantae	bryophyta	pottiaceae	Didymodon	vinealis	United States	Nevada	Lincoln County
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Florida	Lake Co.
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	United States	Missouri	Hickory
plantae	bryophyta	pottiaceae	Pottia	truncata	United States	New York	Rensselaer
plantae	bryophyta	pottiaceae	Bryoerythrophyllum	recurvirostrum	Norway	Trøndelag	Oppdal
plantae	bryophyta	pottiaceae	Tortula	leucostoma	United States	Colorado	Grand
plantae	bryophyta	pottiaceae	Weissia	viridula	Norway	Vestfold Og Telemark	Bamble
plantae	bryophyta	pottiaceae	Tortula	cainii	United States	Michigan	Marquette
plantae	bryophyta	pottiaceae	Pleurochaete	squarrosa	Spain	Canary Islands	Gran Canaria
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	California	Kern County
plantae	bryophyta	pottiaceae	Tortula	laevipila	United States	Oregon	Yamhill
plantae	bryophyta	pottiaceae	Tortella	tortuosa	Canada	Quebec	Papineau
plantae	bryophyta	pottiaceae	Didymodon	glaucus	Norway	Innlandet	Øystre Slidre
plantae	bryophyta	pottiaceae	Barbula	indica	Mexico	Chihuahua	Urique
plantae	bryophyta	pottiaceae	Barbula	convoluta	Norway	Nordland	Saltdal
plantae	bryophyta	pottiaceae	Anoectangium	sordidum	Norway	Viken	Drammen
plantae	bryophyta	pottiaceae	Syntrichia	norvegica	United States	California	Inyo County
plantae	bryophyta	pottiaceae	Syntrichia	montana	Bolivia	La Paz	Loayza
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	North Carolina	Tyrrell Co.
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Missouri	Ralls
plantae	bryophyta	pottiaceae	Leptodontium	longicaule	Colombia	Antioquia	Urrao Mun.
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	Nebraska	Hays
plantae	bryophyta	pottiaceae	Barbula	acuta	United States	California	Santa Clara
plantae	bryophyta	pottiaceae	Trichostomum	nervosum	China	Guangxi	Fang Cheng
plantae	bryophyta	pottiaceae	Syntrichia	papillosa	United States	Ohio	Crawford
plantae	bryophyta	pottiaceae	Gymnostomum	aeruginosum	United States	Texas	Culberson
plantae	bryophyta	pottiaceae	Barbula	subulata	United States	New York	Niagara County
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	New York	Erie
plantae	bryophyta	pottiaceae	Didymodon	tophaceus	United States	Washington	Grant County
plantae	bryophyta	pottiaceae	Didymodon	tophaceus	United States	California	Contra Costa County
plantae	bryophyta	pottiaceae	Syntrichia	norvegica	Norway	Vestland	Ullensvang
plantae	bryophyta	pottiaceae	Hennediella	heimii	Norway	Oppland	Dovre
plantae	bryophyta	pottiaceae	Didymodon	giganteus	China	Guizhou	Yin Jiang
plantae	bryophyta	pottiaceae	Tortella	humilis	United States	Illinois	Menard
plantae	bryophyta	pottiaceae	Globulinella	peruviana	Mexico	Mexico	Amecameca
plantae	bryophyta	pottiaceae	Barbula	indica	Mexico	Puebla	Tilapa
plantae	bryophyta	pottiaceae	Didymodon	australasiae	United States	California	San Diego County
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Texas	Travis
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	Pennsylvania	Monroe County
plantae	bryophyta	pottiaceae	Didymodon	australasiae	Chile	Biobío	Concepción (Prov.)
plantae	bryophyta	pottiaceae	Syntrichia	caninervis	United States	Nevada	Pershing County
plantae	bryophyta	pottiaceae	Tortula	pagorum	United States	Tennessee	Franklin
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	Pennsylvania	Northampton
plantae	bryophyta	pottiaceae	Barbula	convoluta	United States	California	Santa Clara Co.
plantae	bryophyta	pottiaceae	Desmatodon	porteri	United States	Virginia	Giles
plantae	bryophyta	pottiaceae	Anoectangium	aestivum	United States	Washington	Snohomish
plantae	bryophyta	pottiaceae	Pseudosymblepharis	bombayensis	China	Yunnan	Yang Bi
plantae	bryophyta	pottiaceae	Stegonia	hyalinotrichum	United States	California	Lassen Co.
plantae	bryophyta	pottiaceae	Eucladium	verticillatum	United States	Missouri	Saint Francois
plantae	bryophyta	pottiaceae	Gymnostomum	aeruginosum	Canada	Ontario	Thunder Bay
plantae	bryophyta	pottiaceae	Weissia	condensa	United States	California	Shasta
plantae	bryophyta	pottiaceae	Anoectangium	sordidum	Norway	Nordland	Rana
plantae	bryophyta	pottiaceae	Neohyophila	sprengelii	Mexico	Yucatán	Tizimín
plantae	bryophyta	pottiaceae	Barbula	erosodenticulata	United States	Arizona	Coconino Co.
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	United States	California	Plumas County
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	Finland	Regio Aboënsis	Parainen
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Missouri	Ozark Co.
plantae	bryophyta	pottiaceae	Barbula	indica	United States	Florida	Bay
plantae	bryophyta	pottiaceae	Didymodon	tophaceus	United States	Washington	King Co.
plantae	bryophyta	pottiaceae	Barbula	taylorii	Ecuador	Galápagos	San Cristóbal
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	South Dakota	Brookings
plantae	bryophyta	pottiaceae	Barbula	convoluta	United States	Maine	Kennebec
plantae	bryophyta	pottiaceae	Tortula	protobryoides	United States	Colorado	Mesa
plantae	bryophyta	pottiaceae	Syntrichia	norvegica	United States	California	Butte
plantae	bryophyta	pottiaceae	Triquetrella	patagonica	Chile	Bíobío	Ñuble
plantae	bryophyta	pottiaceae	Didymodon	brachyphyllus	United States	California	Lake County
plantae	bryophyta	pottiaceae	Didymodon	acutus	United States	West Virginia	Pocahontas Co.
plantae	bryophyta	pottiaceae	Didymodon	icmadophilus	Norway	Vestland	Bømlo
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Texas	Starr
plantae	bryophyta	pottiaceae	Acaulon	muticum	United States	Missouri	Saint Francois
plantae	bryophyta	pottiaceae	Pterygoneurum	ovatum	United States	Washington	Whitman
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Kansas	Ellsworth
plantae	bryophyta	pottiaceae	Weissia	viridula	United States	Tennessee	Sevier
plantae	bryophyta	pottiaceae	Tortula	ruralis	United States	Oregon	Clackamas
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	California	San Mateo
plantae	bryophyta	pottiaceae	Timmiella	crassinervis	United States	Oregon	Josephine
plantae	bryophyta	pottiaceae	Didymodon	smaragdinus	Sweden	Gotland	Eksta
plantae	bryophyta	pottiaceae	Tortula	ruraliformis	United States	Montana	Lake
plantae	bryophyta	pottiaceae	Tortella	tortuosa	United States	Montana	Lincoln
plantae	bryophyta	pottiaceae	Tortula	atrovirens	United States	California	Contra Costa County
plantae	bryophyta	pottiaceae	Phascum	cuspidatum	United States	California	Lake County
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Florida	Lafayette Co.
plantae	bryophyta	pottiaceae	Tortella	humilis	United States	Ohio	Ross
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	United States	Michigan	Eaton Co.
plantae	bryophyta	pottiaceae	Didymodon	revolutus	Mexico	Distrito Federal	Coyoacan
plantae	bryophyta	pottiaceae	Desmatodon	obtusifolius	United States	Minnesota	Cottonwood
plantae	bryophyta	pottiaceae	Didymodon	cernuus	Canada	Ontario (Prov.)	Grey Co. (On)
plantae	bryophyta	pottiaceae	Oxystegus	tenuirostris	Mexico	Chiapas	San Lucas
plantae	bryophyta	pottiaceae	Syntrichia	caninervis	United States	California	San Bernardino County
plantae	bryophyta	pottiaceae	Pseudocrossidium	obtusulum	United States	California	San Mateo
plantae	bryophyta	pottiaceae	Pterygoneurum	ovatum	United States	California	Fresno
plantae	bryophyta	pottiaceae	Tortula	laevipila	United States	California	Stanislaus County
plantae	bryophyta	pottiaceae	Didymodon	australasiae	Chile	Santiago	Santiago
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Pennsylvania	Northampton
plantae	bryophyta	pottiaceae	Eucladium	verticillatum	United States	Wisconsin	Door
plantae	bryophyta	pottiaceae	Tortula	hoppeana	United States	California	Fresno County
plantae	bryophyta	pottiaceae	Didymodon	australasiae	United States	Colorado	Larimer
plantae	bryophyta	pottiaceae	Ephemerum	minutissimum	Sweden	Skåne	Stångby
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Louisiana	West Feliciana
plantae	bryophyta	pottiaceae	Weissia	condensa	United States	Arizona	Pima County
plantae	bryophyta	pottiaceae	Didymodon	eckeliae	United States	California	Siskiyou County
plantae	bryophyta	pottiaceae	Microbryum	davallianum	Norway	Agder	Tvedestrand
plantae	bryophyta	pottiaceae	Timmiella	flexiseta	United States	Arizona	Santa Cruz
plantae	bryophyta	pottiaceae	Molendoa	warburgii	Norway	Innlandet	Lom
plantae	bryophyta	pottiaceae	Molendoa	sendtneriana	Peru	Amazonas	Chachapoyas
plantae	bryophyta	pottiaceae	Tortella	tortuosa	Canada	Nova Scotia	Victoria Co.
plantae	bryophyta	pottiaceae	Bryoerythrophyllum	recurvirostrum	Norway	Vestfold Og Telemark	Porsgrunn
plantae	bryophyta	pottiaceae	Stegonia	latifolia	Norway	Troms Og Finnmark	Kåfjord
plantae	bryophyta	pottiaceae	Molendoa	hornschuchiana	Norway	Svalbard	Oscar Ii Land
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	California	Monterey County
plantae	bryophyta	pottiaceae	Didymodon	tophaceus	United States	California	Los Angeles County
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Utah	Millard
plantae	bryophyta	pottiaceae	Barbula	convoluta	Norway	Viken	Bærum
plantae	bryophyta	pottiaceae	Pleurochaete	squarrosa	United States	Oklahoma	Kiowa Co.
plantae	bryophyta	pottiaceae	Leptodontium	exasperatum	Mexico	Oaxaca	Putla
plantae	bryophyta	pottiaceae	Didymodon	australasiae	Mexico	Mexico	Tepotzotlán
plantae	bryophyta	pottiaceae	Anoectangium	aestivum	Norway	Sør-Trøndelag	Midtre Gauldal
plantae	bryophyta	pottiaceae	Didymodon	icmadophilus	Sweden	Västergötland	Varnhem
plantae	bryophyta	pottiaceae	Syntrichia	papillosa	United States	Missouri	Barry
plantae	bryophyta	pottiaceae	Tortula	atrovirens	United States	California	Los Angeles County
plantae	bryophyta	pottiaceae	Crossidium	crassinerve	United States	Nevada	Clark
plantae	bryophyta	pottiaceae	Syntrichia	epilosa	Chile	Coquimbo	Limarí
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Mississippi	Greene Co.
plantae	bryophyta	pottiaceae	Tortula	ruralis	United States	New York	Rensselaer
plantae	bryophyta	pottiaceae	Crossidium	crassinervia	United States	Colorado	Delta
plantae	bryophyta	pottiaceae	Trichostomum	sinaloense	United States	Puerto Rico	Ponce
plantae	bryophyta	pottiaceae	Didymodon	icmadophilus	Sweden	Västergötland	Medelplana
plantae	bryophyta	pottiaceae	Barbula	indica	United States	Florida	Liberty
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	Norway	Svalbard	Haakon Vii Land
plantae	bryophyta	pottiaceae	Desmatodon	obtusifolius	United States	Missouri	Barton
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	California	Tulare County
plantae	bryophyta	pottiaceae	Syntrichia	intermedia	United States	California	San Bernardino Co.
plantae	bryophyta	pottiaceae	Tortella	humilis	United States	Arkansas	Benton
plantae	bryophyta	pottiaceae	Aloina	hamulus	Mexico	Zacatecas	Sain Alto
plantae	bryophyta	pottiaceae	Pleurochaete	squarrosa	United States	Tennessee	Knox
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	Norway	Trøndelag	Inderøy
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	California	Inyo County
plantae	bryophyta	pottiaceae	Tortula	obtusifolia	United States	Maryland	Baltimore
plantae	bryophyta	pottiaceae	Didymodon	nicholsonii	United States	California	Mendocino
plantae	bryophyta	pottiaceae	Didymodon	rigidulus	Sweden	Östergötland	Västra Tollstad
plantae	bryophyta	pottiaceae	Barbula	unquiculata	Sweden	Skåne	Ystad
plantae	bryophyta	pottiaceae	Gymnostomum	aeruginosum	Canada	New Brunswick	Restigouche
plantae	bryophyta	pottiaceae	Weissia	viridula	Norway	Rogaland	Sola
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	United States	Minnesota	Big Stone
plantae	bryophyta	pottiaceae	Weissia	viridula	Norway	Oslo Fylke	Oslo
plantae	bryophyta	pottiaceae	Tortula	atrovirens	United States	Nevada	Clark
plantae	bryophyta	pottiaceae	Barbula	unquiculata	Denmark	Jylland	Hjørring
plantae	bryophyta	pottiaceae	Didymodon	rigidulus	Sweden	Öland	Mörbylånga
plantae	bryophyta	pottiaceae	Pterygoneurum	subsessile	United States	Nebraska	Chase
plantae	bryophyta	pottiaceae	Syntrichia	norvegica	United States	Nevada	Nye County
plantae	bryophyta	pottiaceae	Leptodontium	flexifolium	United States	North Carolina	Avery Co.
plantae	bryophyta	pottiaceae	Desmatodon	obtusifolius	United States	Minnesota	Winona Co.
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Louisiana	Catahoula
plantae	bryophyta	pottiaceae	Didymodon	insulanus	Italy	Lombardia	Como
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	United States	Nevada	Churchill County
plantae	bryophyta	pottiaceae	Didymodon	tophaceus	United States	Nevada	Lincoln County
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	Kansas	Riley
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	United States	Ohio	Highland
plantae	bryophyta	pottiaceae	Didymodon	vinealis	United States	Washington	Chelan Co.
plantae	bryophyta	pottiaceae	Didymodon	nicholsonii	United States	California	Inyo County
plantae	bryophyta	pottiaceae	Trichostomum	tenuirostre	Mexico	México	Valle De Bravo
plantae	bryophyta	pottiaceae	Barbula	acuta	United States	Tennessee	Rutherford
plantae	bryophyta	pottiaceae	Bryoerythrophyllum	recurvirostrum	United States	Colorado	Clear Creek
plantae	bryophyta	pottiaceae	Barbula	indica	United States	Texas	Burnet
plantae	bryophyta	pottiaceae	Tortula	obtusifolia	United States	Kansas	Marion
plantae	bryophyta	pottiaceae	Didymodon	curtus	Norway	Trøndelag	Indre Fosen
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Oklahoma	Canadian
plantae	bryophyta	pottiaceae	Tortula	pagorum	United States	Tennessee	Knox
plantae	bryophyta	pottiaceae	Weissia	viridula	Norway	Nordland	Bodø
plantae	bryophyta	pottiaceae	Bryoerythrophyllum	recurvirostrum	Norway	Trøndelag	Levanger
plantae	bryophyta	pottiaceae	Trichostomum	crispulum	Mexico	Chiapas	Ocosingo
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	Norway	Svalbard	James I Land
plantae	bryophyta	pottiaceae	Syntrichia	amphidiacea	United States	North Carolina	Jackson
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	Sweden	Skåne	Sörby
plantae	bryophyta	pottiaceae	Didymodon	occidentalis	United States	California	San Diego
plantae	bryophyta	pottiaceae	Bryoerythrophyllum	recurvirostrum	Mexico	Nuevo León	Galeana
plantae	bryophyta	pottiaceae	Gymnostomum	aeruginosum	United States	Michigan	Marquette Co.
plantae	bryophyta	pottiaceae	Didymodon	fuscus	Chile	Bíobío	Ñuble
plantae	bryophyta	pottiaceae	Barbula	munyensis	Bolivia	Tarija	Gran Chaco
plantae	bryophyta	pottiaceae	Pleurochaete	squarrosa	United States	Oklahoma	Johnston Co.
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	New Mexico	Santa Fe County
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Oklahoma	Payne
plantae	bryophyta	pottiaceae	Barbula	bescherellei	Mexico	Mexico	Chila
plantae	bryophyta	pottiaceae	Syntrichia	bolanderi	United States	Washington	King Co.
plantae	bryophyta	pottiaceae	Timmiella	flexiseta	United States	California	Marin Co.
plantae	bryophyta	pottiaceae	Weissia	ludoviciana	United States	Louisiana	Lafayette
plantae	bryophyta	pottiaceae	Timmiella	crassinervis	United States	California	Riverside County
plantae	bryophyta	pottiaceae	Gymnostomum	aeruginosum	United States	New York	Erie
plantae	bryophyta	pottiaceae	Crossidium	squamiferum	United States	Nevada	Clark
plantae	bryophyta	pottiaceae	Pottia	randii	United States	Maine	Hancock Co.
plantae	bryophyta	pottiaceae	Didymodon	ferrugineus	Sweden	Gotland	Öja
plantae	bryophyta	pottiaceae	Weissia	viridula	United States	Ohio	Harrison
plantae	bryophyta	pottiaceae	Didymodon	asperifolius	Norway	Svalbard	Haakon Vii Land
plantae	bryophyta	pottiaceae	Syntrichia	papillosa	United States	Illinois	Dupage
plantae	bryophyta	pottiaceae	Trichostomum	tortile	United States	Illinois	Menard
plantae	bryophyta	pottiaceae	Phascum	cuspidatum	Italy	Sicily	Messina
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	United States	Missouri	Howell
plantae	bryophyta	pottiaceae	Tortella	humilis	United States	Texas	San Jacinto
plantae	bryophyta	pottiaceae	Syntrichia	inermis	United States	Utah	San Juan
plantae	bryophyta	pottiaceae	Aloina	bifrons	United States	Nevada	Humboldt
plantae	bryophyta	pottiaceae	Barbula	unquiculata	United States	Pennsylvania	Allegheny County
plantae	bryophyta	pottiaceae	Tortella	flavovirens	United States	Florida	St. Johns Co.
plantae	bryophyta	pottiaceae	Tortella	humilis	Canada	Ontario	Lincoln Co.
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Delaware	New Castle
plantae	bryophyta	pottiaceae	Hennediella	heimii	Norway	Trøndelag	Trondheim
plantae	bryophyta	pottiaceae	Hymenostylium	recurvirostre	Norway	Innlandet	Tynset
plantae	bryophyta	pottiaceae	Tortula	brevipes	United States	California	Lake County
plantae	bryophyta	pottiaceae	Weissia	sharpii	United States	Tennessee	Jefferson County
plantae	bryophyta	pottiaceae	Asteriscium	torquescens	United States	Texas	El Paso County
plantae	bryophyta	pottiaceae	Scopelophila	cataractae	United States	North Carolina	Davidson
plantae	bryophyta	pottiaceae	Tortula	atrovirens	United States	California	San Diego County
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Indiana	Parke Co.
plantae	bryophyta	pottiaceae	Desmatodon	porteri	United States	Indiana	Warren Co.
plantae	bryophyta	pottiaceae	Weissia	viridula	Norway	Viken	Bærum
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Florida	Leon
plantae	bryophyta	pottiaceae	Weissia	controversa	United States	Missouri	Jefferson
plantae	bryophyta	pottiaceae	Syntrichia	ruralis	United States	New Mexico	Dona Ana County
plantae	bryophyta	pottiaceae	Eucladium	verticillatum	Norway	Vestfold Og Telemark	Porsgrunn
plantae	bryophyta	pottiaceae	Merceya	ligulata	United States	Tennessee	Sevier
plantae	bryophyta	pottiaceae	Syntrichia	princeps	United States	California	Shasta
