kingdom	phylum	family	genus	specificepithet	country	stateprovince	county
plantae	magnoliophyta	fabaceae	Senna	alata	Ecuador	Orellana	Joya De Los Sachas Canton
plantae	magnoliophyta	fabaceae	Acacia	tortuosa	United States	Texas	Medina
plantae	magnoliophyta	fabaceae	Bradburya	arenicola	United States	Florida	Lake Co.
plantae	magnoliophyta	fabaceae	Cassia	hebecarpa	United States	Virginia	Fairfax
plantae	magnoliophyta	fabaceae	Cassia	fasciculata	United States	Mississippi	Covington
plantae	magnoliophyta	fabaceae	Rhynchosia	reniformis	United States	Georgia	Lee County
plantae	magnoliophyta	fabaceae	Daubentonia	longifolia	United States	Louisiana	Saint Mary
plantae	magnoliophyta	fabaceae	Clitoria	arborea	Brazil	Pará	Itaituba Mun.
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Tennessee	Carter
plantae	magnoliophyta	fabaceae	Trifolium	parryi	United States	Montana	Flathead-Glacier
plantae	magnoliophyta	fabaceae	Trifolium	aureum	United States	Virginia	Prince William
plantae	magnoliophyta	fabaceae	Lupinus	brevicaulis	United States	Utah	Washington
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Illinois	Marion
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	Indiana	Gibson
plantae	magnoliophyta	fabaceae	Lupinus	argenteus	United States	Nevada	Elko Co.
plantae	magnoliophyta	fabaceae	Lathyrus	venosus	United States	Virginia	Shenandoah
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	North Carolina	Macon
plantae	magnoliophyta	fabaceae	Acacia	angustissima	United States	Arizona	Pinal County
plantae	magnoliophyta	fabaceae	Mimosa	debilis	Brazil	São Paulo	São José Dos Campos Mun.
plantae	magnoliophyta	fabaceae	Melilotus	indica	United States	California	San Diego
plantae	magnoliophyta	fabaceae	Lupinus	shastensis	United States	Oregon	Jackson Co.
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	Texas	Brazos
plantae	magnoliophyta	fabaceae	Dalea	filiformis	United States	New Mexico	Grant Co.
plantae	magnoliophyta	fabaceae	Acacia	greggii	United States	Arizona	Yavapai
plantae	magnoliophyta	fabaceae	Lupinus	argenteus	United States	Montana	Meagher Co.
plantae	magnoliophyta	fabaceae	Lupinus	villosus	United States	Georgia	Bryan County
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Louisiana	Rapides
plantae	magnoliophyta	fabaceae	Olneya	tesota	United States	Arizona	Maricopa County
plantae	magnoliophyta	fabaceae	Sophora	affinis	United States	Texas	Hamilton
plantae	magnoliophyta	fabaceae	Senna	reticulata	Brazil	Amazonas	Manacapuru Mun.
plantae	magnoliophyta	fabaceae	Mucuna	rostrata	Brazil	Amazonas	Fonte Boa Mun.
plantae	magnoliophyta	fabaceae	Lupinus	micranthus	United States	Washington	Klickitat Co.
plantae	magnoliophyta	fabaceae	Senna	mandonii	Bolivia	Tarija	Aniceto Arce (Prov.)
plantae	magnoliophyta	fabaceae	Trifolium	arvense	United States	Georgia	Dekalb County
plantae	magnoliophyta	fabaceae	Wisteria	sinensis	United States	Georgia	Bryan County
plantae	magnoliophyta	fabaceae	Lotus	utahensis	United States	Arizona	Coconino County
plantae	magnoliophyta	fabaceae	Mimosa	malacophylla	United States	Texas	Kinney
plantae	magnoliophyta	fabaceae	Lupinus	perennis	United States	Pennsylvania	Bedford
plantae	magnoliophyta	fabaceae	Stylosanthes	guianensis	Brazil	Goiás	Cristalina Mun.
plantae	magnoliophyta	fabaceae	Lupinus	albicaulis	United States	Washington	Klickitat
plantae	magnoliophyta	fabaceae	Prosopis	juliflora	United States	Arizona	Maricopa
plantae	magnoliophyta	fabaceae	Lupinus	pusillus	United States	Nevada	Clark
plantae	magnoliophyta	fabaceae	Lathyrus	latifolius	United States	Pennsylvania	Montgomery
plantae	magnoliophyta	fabaceae	Lotus	wrightii	United States	New Mexico	Mckinley
plantae	magnoliophyta	fabaceae	Lathyrus	japonicus	Canada	Newfoundland & Labrador	Newfoundland
plantae	magnoliophyta	fabaceae	Dalea	candida	United States	Indiana	Cass Co.
plantae	magnoliophyta	fabaceae	Cercidium	microphyllum	United States	Arizona	Pinal
plantae	magnoliophyta	fabaceae	Robinia	hispida	United States	Pennsylvania	Westmoreland
plantae	magnoliophyta	fabaceae	Hylodesmum	glutinosum	United States	Maine	Franklin
plantae	magnoliophyta	fabaceae	Lotus	wrightii	United States	New Mexico	Hidalgo
plantae	magnoliophyta	fabaceae	Robinia	viscosa	United States	North Carolina	Macon
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	South Carolina	Richland
plantae	magnoliophyta	fabaceae	Trifolium	pratense	United States	Colorado	Jefferson
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Texas	Lee
plantae	magnoliophyta	fabaceae	Lupinus	arbustus	United States	Idaho	Boundary Co.
plantae	magnoliophyta	fabaceae	Lupinus	brevicaulis	United States	Arizona	Yavapai County
plantae	magnoliophyta	fabaceae	Robinia	hispida	United States	New Jersey	Camden
plantae	magnoliophyta	fabaceae	Trifolium	longipes	United States	Colorado	Larimer Co.
plantae	magnoliophyta	fabaceae	Pediomelum	argophyllum	United States	South Dakota	Jackson
plantae	magnoliophyta	fabaceae	Galactia	heterophylla	United States	Texas	Jim Hogg
plantae	magnoliophyta	fabaceae	Ononis	repens	United States	Colorado	Denver
plantae	magnoliophyta	fabaceae	Lupinus	crassus	United States	Colorado	Montrose
plantae	magnoliophyta	fabaceae	Cassia	nictitans	United States	Arkansas	Garland
plantae	magnoliophyta	fabaceae	Lupinus	bicolor	United States	California	Santa Barbara Co.
plantae	magnoliophyta	fabaceae	Amorpha	virgata	United States	Georgia	Dekalb
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	Wyoming	Washakie Co.
plantae	magnoliophyta	fabaceae	Mimosa	microphylla	United States	Louisiana	Grant
plantae	magnoliophyta	fabaceae	Trifolium	arvense	United States	Maryland	Washington
plantae	magnoliophyta	fabaceae	Sophora	gypsophila	United States	New Mexico	Otero
plantae	magnoliophyta	fabaceae	Lupinus	micranthus	United States	California	San Diego
plantae	magnoliophyta	fabaceae	Mimosa	borealis	United States	Texas	Bandera
plantae	magnoliophyta	fabaceae	Melilotus	indicus	United States	Mississippi	Madison
plantae	magnoliophyta	fabaceae	Trifolium	longipes	United States	Utah	Kane Co.
plantae	magnoliophyta	fabaceae	Lupinus	texensis	United States	Texas	Tarrant Co.
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Texas	Dallas
plantae	magnoliophyta	fabaceae	Psoralidium	digitatum	United States	Colorado	Yuma
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	Arkansas	Stone County
plantae	magnoliophyta	fabaceae	Lupinus	andersonii	United States	Oregon	Klamath Co.
plantae	magnoliophyta	fabaceae	Wisteria	sinensis	United States	Louisiana	Pointe Coupee
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	Pennsylvania	Berks
plantae	magnoliophyta	fabaceae	Cassia	nictitans	United States	Pennsylvania	York
plantae	magnoliophyta	fabaceae	Lupinus	breweri	United States	California	Fresno
plantae	magnoliophyta	fabaceae	Dalea	mollis	United States	Arizona	Yuma
plantae	magnoliophyta	fabaceae	Trifolium	pallidum	United States	Florida	Alachua
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	Louisiana	Bienville
plantae	magnoliophyta	fabaceae	Trifolium	pratense	United States	North Carolina	Wilkes
plantae	magnoliophyta	fabaceae	Rhynchosia	latifolia	United States	Missouri	Mcdonald
plantae	magnoliophyta	fabaceae	Senna	macranthera	Brazil	Goiás	Cabeceiras Mun.
plantae	magnoliophyta	fabaceae	Lathyrus	bolanderi	United States	California	Marin
plantae	magnoliophyta	fabaceae	Lupinus	pusillus	United States	Oregon	Malheur Co.
plantae	magnoliophyta	fabaceae	Robinia	hispida	United States	Alabama	Dekalb
plantae	magnoliophyta	fabaceae	Mimosa	gracilis	Brazil	Goiás	Goiás Mun.
plantae	magnoliophyta	fabaceae	Lupinus	aridus	United States	Oregon	Umatilla
plantae	magnoliophyta	fabaceae	Pueraria	montana	United States	Mississippi	Washington
plantae	magnoliophyta	fabaceae	Dalea	lanata	United States	Texas	Loving
plantae	magnoliophyta	fabaceae	Acacia	constricta	United States	Arizona	Graham
plantae	magnoliophyta	fabaceae	Melilotus	indica	United States	Mississippi	Jones
plantae	magnoliophyta	fabaceae	Lupinus	succulentus	United States	California	San Bernardino
plantae	magnoliophyta	fabaceae	Dalea	jamesii	United States	Texas	Pecos
plantae	magnoliophyta	fabaceae	Mimosa	setosa	Brazil	Bahia	Rio De Contas Mun.
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	New Jersey	Camden Co.
plantae	magnoliophyta	fabaceae	Petalostemon	carneus	United States	Georgia	Charlton
plantae	magnoliophyta	fabaceae	Lupinus	argenteus	United States	Nevada	Eureka
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Pennsylvania	Northampton
plantae	magnoliophyta	fabaceae	Melilotus	alba	United States	Oklahoma	Okfuskee
plantae	magnoliophyta	fabaceae	Olneya	tesota	United States	California	San Diego
plantae	magnoliophyta	fabaceae	Lathyrus	nevadensis	United States	Washington	Chelan
plantae	magnoliophyta	fabaceae	Cassia	nictitans	United States	New Jersey	Middlesex
plantae	magnoliophyta	fabaceae	Lotus	tomentellus	United States	Arizona	Pima County
plantae	magnoliophyta	fabaceae	Lotus	haydonii	United States	California	San Diego
plantae	magnoliophyta	fabaceae	Lathyrus	venosus	United States	Iowa	Dickinson
plantae	magnoliophyta	fabaceae	Senna	pendula	Brazil	Mato Grosso	Salto Do Céu Mun.
plantae	magnoliophyta	fabaceae	Robinia	hispida	United States	Tennessee	Davidson
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Louisiana	Saint Tammany
plantae	magnoliophyta	fabaceae	Robinia	neomexicana	United States	New Mexico	Grant Co.
plantae	magnoliophyta	fabaceae	Robinia	neomexicana	United States	Colorado	Las Animas Co.
plantae	magnoliophyta	fabaceae	Amorpha	nitens	United States	Tennessee	Maury
plantae	magnoliophyta	fabaceae	Lupinus	perennis	United States	Illinois	Lee
plantae	magnoliophyta	fabaceae	Acacia	angustissima	United States	Oklahoma	Osage
plantae	magnoliophyta	fabaceae	Lathyrus	pauciflorus	United States	Utah	Utah County
plantae	magnoliophyta	fabaceae	Acacia	farnesiana	Brazil	Goiás	Formosa Mun.
plantae	magnoliophyta	fabaceae	Lupinus	pusillus	United States	Wyoming	Laramie
plantae	magnoliophyta	fabaceae	Pueraria	montana	United States	Texas	Mclennan
plantae	magnoliophyta	fabaceae	Pueraria	montana	United States	Georgia	Lowndes
plantae	magnoliophyta	fabaceae	Lupinus	arbustus	United States	Idaho	Nez Perce Co.
plantae	magnoliophyta	fabaceae	Coronilla	varia	United States	Arkansas	Stone
plantae	magnoliophyta	fabaceae	Calliandra	humilis	United States	Arizona	Coconino
plantae	magnoliophyta	fabaceae	Lathyrus	venosus	United States	Virginia	Rockbridge
plantae	magnoliophyta	fabaceae	Lupinus	arbustus	United States	Idaho	Bonner Co.
plantae	magnoliophyta	fabaceae	Trifolium	longipes	United States	Utah	Washington
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Indiana	Posey
plantae	magnoliophyta	fabaceae	Acacia	angustissima	United States	Oklahoma	Cherokee
plantae	magnoliophyta	fabaceae	Lupinus	brevicaulis	United States	Nevada	White Pine
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	Louisiana	Richland
plantae	magnoliophyta	fabaceae	Rhynchosia	minima	United States	Florida	Miami-Dade County
plantae	magnoliophyta	fabaceae	Prosopis	juliflora	United States	Texas	Rockwall
plantae	magnoliophyta	fabaceae	Wisteria	floribunda	United States	Mississippi	Forrest
plantae	magnoliophyta	fabaceae	Lupinus	concinnus	United States	Utah	Washington
plantae	magnoliophyta	fabaceae	Pueraria	lobata	United States	Tennessee	Dekalb
plantae	magnoliophyta	fabaceae	Dalea	candida	Mexico	Sonora	Santa Cruz Mun.
plantae	magnoliophyta	fabaceae	Lupinus	argenteus	United States	Utah	San Juan
plantae	magnoliophyta	fabaceae	Oxytropis	sericea	United States	Utah	Duchesne Co.
plantae	magnoliophyta	fabaceae	Leucaena	esculenta	Mexico	Oaxaca	Putla Villa De Guerrero Mun.
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Tennessee	Washington
plantae	magnoliophyta	fabaceae	Trifolium	arvense	United States	Maryland	Wicomico
plantae	magnoliophyta	fabaceae	Lupinus	pusillus	United States	Utah	Wayne County
plantae	magnoliophyta	fabaceae	Thermopsis	villosa	United States	North Carolina	Macon
plantae	magnoliophyta	fabaceae	Cassia	hebecarpa	United States	Pennsylvania	Fayette
plantae	magnoliophyta	fabaceae	Mimosa	latidens	United States	Texas	Washington
plantae	magnoliophyta	fabaceae	Dalea	candida	United States	South Dakota	Gregory County
plantae	magnoliophyta	fabaceae	Cassia	gonoclada	Brazil	Mato Grosso Do Sul	Amambai
plantae	magnoliophyta	fabaceae	Parkia	nitida	Brazil	Amapá	Macapá Mun.
plantae	magnoliophyta	fabaceae	Petalostemon	candidum	United States	Mississippi	Oktibbeha
plantae	magnoliophyta	fabaceae	Lathyrus	latifolius	United States	Virginia	Arlington
plantae	magnoliophyta	fabaceae	Melilotus	indica	United States	Arizona	Apache
plantae	magnoliophyta	fabaceae	Trifolium	arvense	United States	Pennsylvania	Carbon
plantae	magnoliophyta	fabaceae	Wisteria	sinensis	United States	New Jersey	Cumberland
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Pennsylvania	Berks
plantae	magnoliophyta	fabaceae	Trifolium	mucronatum	United States	Arizona	Pinal County
plantae	magnoliophyta	fabaceae	Lotus	wrightii	United States	New Mexico	Sandoval
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	Pennsylvania	Bedford
plantae	magnoliophyta	fabaceae	Acacia	farnesiana	United States	Texas	Jim Wells
plantae	magnoliophyta	fabaceae	Mimosa	tricephala	Mexico	Oaxaca	Tlacolula De Matamoros Mun.
plantae	magnoliophyta	fabaceae	Petalostemon	foliosum	United States	Tennessee	Davidson
plantae	magnoliophyta	fabaceae	Acacia	angustissima	Mexico	Chihuahua	Bachíniva Mun.
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	North Carolina	Orange County
plantae	magnoliophyta	fabaceae	Lathyrus	latifolius	United States	New Jersey	Atlantic
plantae	magnoliophyta	fabaceae	Lupinus	lepidus	United States	California	Mono Co.
plantae	magnoliophyta	fabaceae	Cassia	fasciculata	United States	New Jersey	Gloucester
plantae	magnoliophyta	fabaceae	Lupinus	leucophyllus	United States	California	Lassen
plantae	magnoliophyta	fabaceae	Andira	micrantha	Brazil	Amazonas	Manaus Mun.
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Texas	Titus
plantae	magnoliophyta	fabaceae	Dalea	arenicola	United States	Texas	Dallam
plantae	magnoliophyta	fabaceae	Lotus	haydonii	United States	California	Imperial
plantae	magnoliophyta	fabaceae	Lupinus	arbustus	United States	Nevada	Elko Co.
plantae	magnoliophyta	fabaceae	Lotus	wrightii	United States	Arizona	Coconino County
plantae	magnoliophyta	fabaceae	Trifolium	aureum	United States	Wisconsin	Oconto
plantae	magnoliophyta	fabaceae	Coronilla	varia	United States	Arizona	Gila
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Alabama	Dallas
plantae	magnoliophyta	fabaceae	Cassia	fasciculata	United States	Virginia	Rockbridge
plantae	magnoliophyta	fabaceae	Melilotus	indicus	United States	Louisiana	Claiborne
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Texas	Shelby
plantae	magnoliophyta	fabaceae	Lathyrus	venosus	United States	Illinois	Lake
plantae	magnoliophyta	fabaceae	Petalostemon	microphyllus	United States	Texas	Van Zandt
plantae	magnoliophyta	fabaceae	Dalea	candida	United States	Wisconsin	La Crosse
plantae	magnoliophyta	fabaceae	Zornia	reticulata	United States	Arizona	Cochise Co.
plantae	magnoliophyta	fabaceae	Rhynchosia	latifolia	United States	Texas	Leon
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Illinois	Union
plantae	magnoliophyta	fabaceae	Robinia	hispida	United States	Tennessee	Morgan
plantae	magnoliophyta	fabaceae	Zornia	bracteata	United States	South Carolina	Dorchester
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	South Carolina	Mccormick County
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Texas	Hamilton
plantae	magnoliophyta	fabaceae	Cassia	marilandica	United States	Illinois	Lawrence
plantae	magnoliophyta	fabaceae	Lathyrus	nevadensis	United States	Oregon	Umatilla Co.
plantae	magnoliophyta	fabaceae	Mimosa	malacophylla	United States	Texas	Cameron
plantae	magnoliophyta	fabaceae	Calliandra	humilis	United States	Arizona	Cochise County
plantae	magnoliophyta	fabaceae	Lupinus	polyphyllus	United States	Colorado	Delta
plantae	magnoliophyta	fabaceae	Trifolium	arvense	United States	Indiana	Marshall Co.
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	Mississippi	Grenada
plantae	magnoliophyta	fabaceae	Lotus	rigidus	United States	Arizona	Yavapai
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	Pennsylvania	Philadelphia Co.
plantae	magnoliophyta	fabaceae	Cassia	fasciculata	United States	Texas	Hemphill Co.
plantae	magnoliophyta	fabaceae	Lupinus	arbustus	United States	Idaho	Lemhi
plantae	magnoliophyta	fabaceae	Lupinus	perennis	United States	New Jersey	Monmouth
plantae	magnoliophyta	fabaceae	Daubentonia	punicea	United States	Mississippi	Harrison
plantae	magnoliophyta	fabaceae	Trifolium	repens	United States	Pennsylvania	Berks
plantae	magnoliophyta	fabaceae	Lupinus	microcarpus	United States	California	San Luis Obispo Co.
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Georgia	Dekalb County
plantae	magnoliophyta	fabaceae	Clitoria	mariana	United States	New Jersey	Cape May
plantae	magnoliophyta	fabaceae	Thermopsis	montana	United States	Washington	Walla Walla Co.
plantae	magnoliophyta	fabaceae	Acacia	berlandieri	United States	Texas	Atascosa
plantae	magnoliophyta	fabaceae	Lupinus	arcticus	United States	Alaska	Fairbanks North Star
plantae	magnoliophyta	fabaceae	Lupinus	caudatus	United States	Utah	Salt Lake
plantae	magnoliophyta	fabaceae	Galactia	smallii	United States	Florida	Lee
plantae	magnoliophyta	fabaceae	Trifolium	pratense	United States	Pennsylvania	Philadelphia
plantae	magnoliophyta	fabaceae	Trifolium	arvense	United States	Texas	Van Zandt
plantae	magnoliophyta	fabaceae	Trifolium	kingii	United States	Colorado	Dolores
plantae	magnoliophyta	fabaceae	Dalea	jamesii	United States	New Mexico	Guadalupe
plantae	magnoliophyta	fabaceae	Parryella	filifolia	United States	Arizona	Coconino
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Illinois	Coles
plantae	magnoliophyta	fabaceae	Lathyrus	palustris	United States	Delaware	Sussex Co.
plantae	magnoliophyta	fabaceae	Senna	pendula	Bolivia	Santa Cruz	Cordillera (Prov.)
plantae	magnoliophyta	fabaceae	Amorpha	paniculata	United States	Arkansas	Drew
plantae	magnoliophyta	fabaceae	Lupinus	perennis	United States	Florida	Lafayette
plantae	magnoliophyta	fabaceae	Trifolium	pratense	United States	Illinois	Clark
plantae	magnoliophyta	fabaceae	Cenostigma	pluviosum	Brazil	Bahia	Itajuípe Mun.
plantae	magnoliophyta	fabaceae	Lathyrus	palustris	Canada	Quebec	Berthier Co.
plantae	magnoliophyta	fabaceae	Melilotus	indicus	United States	Louisiana	Tangipahoa
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	South Carolina	Williamsburg
plantae	magnoliophyta	fabaceae	Hoffmannseggia	jamesii	United States	New Mexico	Dona Ana
plantae	magnoliophyta	fabaceae	Cassia	hebecarpa	United States	Pennsylvania	Berks
plantae	magnoliophyta	fabaceae	Lupinus	x alpestris	United States	Arizona	Coconino
plantae	magnoliophyta	fabaceae	Dalea	candida	United States	Illinois	Cook
plantae	magnoliophyta	fabaceae	Lathyrus	pauciflorus	United States	Idaho	Adams Co.
plantae	magnoliophyta	fabaceae	Robinia	hispida	United States	Kentucky	Lawrence
plantae	magnoliophyta	fabaceae	Trifolium	andersonii	United States	Nevada	Washoe
plantae	magnoliophyta	fabaceae	Parryella	filifolia	United States	New Mexico	Mckinley
plantae	magnoliophyta	fabaceae	Sophora	arizonica	United States	Arizona	Mohave County
plantae	magnoliophyta	fabaceae	Sophora	stenophylla	United States	Utah	Kane Co.
plantae	magnoliophyta	fabaceae	Cercis	canadensis	United States	Ohio	Franklin
plantae	magnoliophyta	fabaceae	Acacia	berlandieri	United States	Texas	Bee
plantae	magnoliophyta	fabaceae	Pomaria	jamesii	United States	New Mexico	Quay
plantae	magnoliophyta	fabaceae	Lupinus	villosus	United States	South Carolina	Horry
plantae	magnoliophyta	fabaceae	Coronilla	varia	United States	Virginia	Nelson
plantae	magnoliophyta	fabaceae	Pueraria	montana	United States	Louisiana	West Feliciana
plantae	magnoliophyta	fabaceae	Lupinus	argenteus	United States	Utah	Emery Co.
plantae	magnoliophyta	fabaceae	Mimosa	asperata	Mexico	San Luis Potosí	Ciudad Valles Mun.
plantae	magnoliophyta	fabaceae	Galactia	volubilis	United States	Texas	Anderson
plantae	magnoliophyta	fabaceae	Galactia	regularis	United States	Maryland	Wicomico
plantae	magnoliophyta	poaceae	Distichlis	spicata	United States	Utah	Davis
plantae	magnoliophyta	poaceae	Sporobolus	airoides	United States	Arizona	Navajo County
plantae	magnoliophyta	poaceae	Hesperostipa	comata	United States	Nebraska	Kearney Co.
plantae	magnoliophyta	poaceae	Echinochloa	muricata	United States	Virginia	Montgomery
plantae	magnoliophyta	poaceae	Elymus	elymoides	United States	Arizona	Maricopa
plantae	magnoliophyta	poaceae	Panicum	lanuginosum	United States	Pennsylvania	Berks
plantae	magnoliophyta	poaceae	Tridens	flavus	United States	South Carolina	Beaufort
plantae	magnoliophyta	poaceae	Setaria	viridis	United States	Arizona	Yavapai
plantae	magnoliophyta	poaceae	Melica	mutica	United States	Mississippi	De Soto
plantae	magnoliophyta	poaceae	Panicum	capillare	United States	Oklahoma	Jackson
plantae	magnoliophyta	poaceae	Elymus	repens	United States	Pennsylvania	Franklin
plantae	magnoliophyta	poaceae	Panicum	capillare	United States	Georgia	Floyd
plantae	magnoliophyta	poaceae	Panicum	acuminatum	United States	Georgia	Mitchell
plantae	magnoliophyta	poaceae	Bromus	sterilis	United States	Pennsylvania	Chester
plantae	magnoliophyta	poaceae	Digitaria	filiformis	United States	North Carolina	Sampson
plantae	magnoliophyta	poaceae	Panicum	boscii	United States	North Carolina	Durham
plantae	magnoliophyta	poaceae	Leptoloma	cognatum	United States	Texas	Houston
plantae	magnoliophyta	poaceae	Holcus	lanatus	United States	Pennsylvania	Mckean
plantae	magnoliophyta	poaceae	Setaria	faberi	United States	Pennsylvania	Carbon
plantae	magnoliophyta	poaceae	Panicum	lanuginosum	United States	North Carolina	Cumberland
plantae	magnoliophyta	poaceae	Elymus	canadensis	United States	Illinois	Macon
plantae	magnoliophyta	poaceae	Elymus	riparius	United States	Wisconsin	Sauk
plantae	magnoliophyta	poaceae	Avenula	pubescens	United States	Massachusetts	Berkshire
plantae	magnoliophyta	poaceae	Elymus	repens	United States	Nebraska	Holt
plantae	magnoliophyta	poaceae	Elymus	hystrix	United States	Wisconsin	Dodge
plantae	magnoliophyta	poaceae	Echinochloa	muricata	United States	Virginia	Rappahannock
plantae	magnoliophyta	poaceae	Bromus	japonicus	United States	Pennsylvania	Bucks
plantae	magnoliophyta	poaceae	Bromus	ciliatus	United States	Arizona	Yavapai
plantae	magnoliophyta	poaceae	Danthonia	spicata	United States	Virginia	Henrico
plantae	magnoliophyta	poaceae	Chloris	ciliata	United States	Texas	Galveston
plantae	magnoliophyta	poaceae	Elymus	virginicus	United States	Tennessee	Clay
plantae	magnoliophyta	poaceae	Tripidium	ravennae	United States	Kansas	Crawford
plantae	magnoliophyta	poaceae	Panicum	boscii	United States	Pennsylvania	Bucks
plantae	magnoliophyta	poaceae	Panicum	capillare	United States	Texas	Tarrant
plantae	magnoliophyta	poaceae	Setaria	viridis	United States	Wisconsin	Rusk
plantae	magnoliophyta	poaceae	Bromus	tectorum	United States	Pennsylvania	Lehigh
plantae	magnoliophyta	poaceae	Bromus	ciliatus	United States	Colorado	Rio Grande Co.
plantae	magnoliophyta	poaceae	Tridens	strictus	United States	Georgia	Lincoln
plantae	magnoliophyta	poaceae	Chloris	virgata	United States	New Mexico	Rio Arriba Co.
plantae	magnoliophyta	poaceae	Echinochloa	walteri	United States	Arkansas	Ashley
plantae	magnoliophyta	poaceae	Setaria	parviflora	United States	Kentucky	Marshall
plantae	magnoliophyta	poaceae	Panicum	capillare	United States	Pennsylvania	Crawford
plantae	magnoliophyta	poaceae	Panicum	laxiflorum	United States	Mississippi	Forrest
plantae	magnoliophyta	poaceae	Setaria	faberi	United States	Pennsylvania	Chester
plantae	magnoliophyta	poaceae	Tridens	pulchellus	United States	California	Riverside
plantae	magnoliophyta	poaceae	Panicum	capillare	United States	Oklahoma	Choctaw
plantae	magnoliophyta	poaceae	Elymus	elymoides	United States	Texas	Brewster
plantae	magnoliophyta	poaceae	Lolium	arundinaceum	United States	New York	Tompkins Co.
plantae	magnoliophyta	poaceae	Elymus	longifolius	United States	Colorado	Mineral
plantae	magnoliophyta	poaceae	Tridens	albescens	United States	Texas	Reeves
plantae	magnoliophyta	poaceae	Spartina	patens	United States	New York	Suffolk
plantae	magnoliophyta	poaceae	Danthonia	sericea	United States	Georgia	Dekalb
plantae	magnoliophyta	poaceae	Elymus	riparius	United States	Pennsylvania	Montgomery
plantae	magnoliophyta	poaceae	Tridens	strictus	United States	Georgia	Sumter County
plantae	magnoliophyta	poaceae	Bromus	pubescens	United States	Indiana	Huntington
plantae	magnoliophyta	poaceae	Elymus	lanceolatus	United States	Oregon	Crook Co.
plantae	magnoliophyta	poaceae	Elymus	riparius	United States	Pennsylvania	Carbon
plantae	magnoliophyta	poaceae	Bromus	racemosus	United States	Virginia	Henrico
plantae	magnoliophyta	poaceae	Setaria	lutescens	United States	Pennsylvania	Blair
plantae	magnoliophyta	poaceae	Setaria	viridis	United States	California	San Luis Obispo
plantae	magnoliophyta	poaceae	Setaria	glauca	United States	Nebraska	Buffalo
plantae	magnoliophyta	poaceae	Distichlis	spicata	United States	Louisiana	Terrebonne
plantae	magnoliophyta	poaceae	Setaria	macrostachya	United States	Arizona	Pinal County
plantae	magnoliophyta	poaceae	Echinochloa	walteri	United States	New Jersey	Cape May County
plantae	magnoliophyta	poaceae	Setaria	parviflora	United States	Arizona	Santa Cruz
plantae	magnoliophyta	poaceae	Bromus	rubens	United States	California	Colusa
plantae	magnoliophyta	poaceae	Setaria	parviflora	United States	Virginia	Pittsylvania
plantae	magnoliophyta	poaceae	Setaria	parviflora	United States	North Carolina	Franklin
plantae	magnoliophyta	poaceae	Lolium	perenne	United States	Georgia	Mitchell
plantae	magnoliophyta	poaceae	Elymus	virginicus	United States	New Jersey	Ocean
plantae	magnoliophyta	poaceae	Aira	elegans	United States	Arkansas	Pope
plantae	magnoliophyta	poaceae	Elymus	elymoides	United States	Utah	Garfield
plantae	magnoliophyta	poaceae	Elymus	virginicus	United States	Pennsylvania	Northampton Co.
plantae	magnoliophyta	poaceae	Phleum	alpinum	United States	Nevada	Washoe
plantae	magnoliophyta	poaceae	Avena	sativa	United States	Pennsylvania	Montgomery
plantae	magnoliophyta	poaceae	Bromus	tectorum	United States	Texas	Wise
plantae	magnoliophyta	poaceae	Bromus	laevipes	United States	California	Butte County
plantae	magnoliophyta	poaceae	Panicum	virgatum	United States	Nebraska	Phelps
